order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,rated_or_not,total_time_taken,more_or_less_60
1478119,276192,Sushi of Gari Tribeca,Japanese,10.86,Weekday,4,28,28,Rated,56,Less than 60 mins
1476976,300552,Shake Shack,American,22.26,Weekday,5,33,32,Rated,65,More than 60 mins
1478105,143721,Hummus Place,Middle Eastern,29.05,Weekend,5,26,17,Rated,43,Less than 60 mins
1476945,49034,The Smile,American,7.81,Weekend,5,24,21,Rated,45,Less than 60 mins
1477259,145952,Blue Ribbon Sushi,Japanese,29.15,Weekend,4,31,19,Rated,50,Less than 60 mins
1477141,66331,Shake Shack,American,24.3,Weekend,5,21,24,Rated,45,Less than 60 mins
1478254,239985,5 Napkin Burger,American,25.22,Weekend,5,27,21,Rated,48,Less than 60 mins
1478365,60039,ilili Restaurant,Middle Eastern,32.93,Weekend,4,25,17,Rated,42,Less than 60 mins
1477380,108659,Rubirosa,Italian,25.27,Weekday,4,23,31,Rated,54,Less than 60 mins
1477548,79255,The Meatball Shop,Italian,12.95,Weekday,4,29,24,Rated,53,Less than 60 mins
1478444,355090,Shake Shack,American,31.43,Weekend,3,22,24,Rated,46,Less than 60 mins
1477106,103852,J. G. Melon,American,8.83,Weekend,5,31,19,Rated,50,Less than 60 mins
1477664,47440,Blue Ribbon Fried Chicken,American,29.3,Weekend,4,28,16,Rated,44,Less than 60 mins
1477917,71249,Momoya,Japanese,24.3,Weekend,4,35,30,Rated,65,More than 60 mins
1477381,316223,The Smile,American,25.22,Weekday,4,25,28,Rated,53,Less than 60 mins
1476745,377771,Blue Ribbon Fried Chicken,American,12.61,Weekend,3,30,30,Rated,60,Less than 60 mins
1477885,178158,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekday,4,22,32,Rated,54,Less than 60 mins
1476724,130956,Blue Ribbon Sushi,Japanese,21.83,Weekday,3,21,26,Rated,47,Less than 60 mins
1476750,94152,Empanada Mama (closed),Mexican,15.37,Weekend,3,35,30,Rated,65,More than 60 mins
1478285,113817,Blue Ribbon Fried Chicken,American,12.18,Weekend,4,32,22,Rated,54,Less than 60 mins
1477910,39702,Frank Restaurant,Italian,12.08,Weekday,4,20,31,Rated,51,Less than 60 mins
1477480,75722,Yama 49,Japanese,22.31,Weekend,5,29,17,Rated,46,Less than 60 mins
1478090,62359,Blue Ribbon Sushi Izakaya,Japanese,16.01,Weekday,5,23,27,Rated,50,Less than 60 mins
1477633,378753,Shake Shack,American,29.1,Weekend,5,29,17,Rated,46,Less than 60 mins
1478095,183520,Blue Ribbon Sushi,Japanese,12.18,Weekend,4,30,17,Rated,47,Less than 60 mins
1478013,283884,Westville Hudson,American,12.56,Weekend,5,26,28,Rated,54,Less than 60 mins
1478369,243341,Sushi Samba,Japanese,22.36,Weekend,5,31,30,Rated,61,More than 60 mins
1476970,275689,Nobu Next Door,Japanese,33.37,Weekend,4,32,21,Rated,53,Less than 60 mins
1478234,102620,Balthazar Boulangerie,French,12.23,Weekend,4,35,23,Rated,58,Less than 60 mins
1477114,47594,Dos Caminos,Mexican,12.18,Weekday,5,24,30,Rated,54,Less than 60 mins
1477644,82041,Osteria Morini,Italian,5.77,Weekend,3,24,19,Rated,43,Less than 60 mins
1477186,291891,The Kati Roll Company,Indian,11.64,Weekend,4,34,18,Rated,52,Less than 60 mins
1477610,35643,Vanessa's Dumpling House,Chinese,16.49,Weekend,5,26,25,Rated,51,Less than 60 mins
1476843,361846,Sarabeth's West,American,14.12,Weekday,3,21,33,Rated,54,Less than 60 mins
1477941,64830,Cafeteria,American,15.52,Weekend,3,28,30,Rated,58,Less than 60 mins
1478154,383688,CafÃŒÂ© China,Chinese,12.61,Weekend,5,20,20,Rated,40,Less than 60 mins
1477855,5139,Sushi of Gari 46,Japanese,22.26,Weekend,5,28,22,Rated,50,Less than 60 mins
1478261,106940,Parm,Italian,9.07,Weekday,4,23,30,Rated,53,Less than 60 mins
1477121,274232,Nobu Next Door,Japanese,7.86,Weekday,5,20,27,Rated,47,Less than 60 mins
1477871,124875,Shake Shack,American,21.39,Weekend,3,33,22,Rated,55,Less than 60 mins
1476644,142461,Shake Shack,American,16.93,Weekend,5,35,28,Rated,63,More than 60 mins
1477415,58800,Mamoun's Falafel,Mediterranean,14.41,Weekend,5,33,26,Rated,59,Less than 60 mins
1476723,136807,RedFarm Hudson,Chinese,19.35,Weekday,5,35,28,Rated,63,More than 60 mins
1478258,222734,Shake Shack,American,16.98,Weekend,3,23,23,Rated,46,Less than 60 mins
1477222,348096,The Meatball Shop,Italian,11.64,Weekend,4,23,24,Rated,47,Less than 60 mins
1476790,141732,Cho Dang Gol,Korean,12.18,Weekday,5,20,26,Rated,46,Less than 60 mins
1477330,198802,DuMont Burger,American,24.25,Weekend,3,28,20,Rated,48,Less than 60 mins
1478124,328331,S'MAC,American,16.11,Weekday,5,25,24,Rated,49,Less than 60 mins
1477076,68834,Sushi of Gari 46,Japanese,31.43,Weekend,5,29,30,Rated,59,Less than 60 mins
1476661,42755,Blue Ribbon Sushi,Japanese,12.13,Weekend,3,24,23,Rated,47,Less than 60 mins
1478268,306119,Xi'an Famous Foods,Chinese,20.86,Weekend,4,35,26,Rated,61,More than 60 mins
1477253,111125,Blue Ribbon Sushi,Japanese,8.54,Weekend,5,34,29,Rated,63,More than 60 mins
1477778,100889,RedFarm Broadway,Chinese,31.43,Weekend,4,30,23,Rated,53,Less than 60 mins
1476923,50199,J. G. Melon,American,19.4,Weekday,4,35,26,Rated,61,More than 60 mins
1477362,172758,Shake Shack,American,12.23,Weekday,4,31,24,Rated,55,Less than 60 mins
1477404,96254,Yama Japanese Restaurant,Japanese,6.69,Weekend,4,28,17,Rated,45,Less than 60 mins
1477000,328731,Blue Ribbon Fried Chicken,American,29.59,Weekend,5,23,25,Rated,48,Less than 60 mins
1478320,85091,The Meatball Shop,Italian,13.53,Weekday,3,20,31,Rated,51,Less than 60 mins
1478304,321492,'wichcraft,American,8.1,Weekday,5,28,28,Rated,56,Less than 60 mins
1477132,110792,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,28,15,Rated,43,Less than 60 mins
1477466,222734,Shake Shack,American,13.97,Weekend,5,35,27,Rated,62,More than 60 mins
1478011,96877,Melt Shop,American,16.98,Weekend,5,30,19,Rated,49,Less than 60 mins
1477437,304993,Shake Shack,American,31.43,Weekend,3,31,24,Rated,55,Less than 60 mins
1477550,97324,Shake Shack,American,29.05,Weekday,4,27,29,Rated,56,Less than 60 mins
1478277,48282,The Meatball Shop,American,14.5,Weekend,5,34,25,Rated,59,Less than 60 mins
1477353,106324,The Meatball Shop,Italian,16.2,Weekend,5,21,26,Rated,47,Less than 60 mins
1478190,94152,RedFarm Broadway,Chinese,8.68,Weekday,3,33,30,Rated,63,More than 60 mins
1477316,164776,TAO,Japanese,15.67,Weekend,5,20,22,Rated,42,Less than 60 mins
1476701,292602,Chipotle Mexican Grill $1.99 Delivery,Mexican,22.31,Weekend,5,31,17,Rated,48,Less than 60 mins
1477421,397537,The Smile,American,12.18,Weekend,5,31,19,Rated,50,Less than 60 mins
1477513,64151,Jack's Wife Freda,Mediterranean,12.18,Weekday,5,23,31,Rated,54,Less than 60 mins
