order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,rated_or_not,total_time_taken,more_or_less_60
1477923,75115,RedFarm Hudson,Chinese,33.03,Weekend,3,32,19,Rated,51,Less than 60 mins
1478054,170221,Shake Shack,American,5.72,Weekend,Not given,24,19,Not rated,43,Less than 60 mins
1477590,145952,Blue Ribbon Sushi,Japanese,29.15,Weekday,Not given,26,24,Not rated,50,Less than 60 mins
1477984,353676,indikitch,Indian,14.07,Weekend,4,20,30,Rated,50,Less than 60 mins
1476828,52832,Donburi-ya,Japanese,6.64,Weekday,Not given,21,29,Not rated,50,Less than 60 mins
1477234,91817,Melt Shop,American,9.6,Weekend,5,30,16,Rated,46,Less than 60 mins
1477829,164529,Blue Ribbon Sushi,Japanese,9.32,Weekend,4,32,18,Rated,50,Less than 60 mins
1477191,93797,ilili Restaurant,Middle Eastern,25.22,Weekday,5,25,33,Rated,58,Less than 60 mins
1477509,382076,Shake Shack,American,16.93,Weekend,Not given,25,26,Not rated,51,Less than 60 mins
1477950,301032,Blue Ribbon Fried Chicken,American,16.44,Weekend,4,24,16,Rated,40,Less than 60 mins
1476679,241719,Blue Ribbon Sushi Izakaya,Japanese,14.41,Weekend,5,22,20,Rated,42,Less than 60 mins
1478388,285143,Pepe Rosso To Go,Italian,12.13,Weekend,4,25,18,Rated,43,Less than 60 mins
1478078,54608,Tamarind TriBeCa,Indian,22.26,Weekend,5,34,15,Rated,49,Less than 60 mins
1477443,105903,Shake Shack,American,24.3,Weekday,4,35,29,Rated,64,More than 60 mins
1477272,143984,The Smile,American,12.27,Weekday,Not given,32,24,Not rated,56,Less than 60 mins
1476868,122609,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,Not given,33,23,Not rated,56,Less than 60 mins
1478432,331143,Waverly Diner,American,14.6,Weekday,3,20,32,Rated,52,Less than 60 mins
1476988,94115,Moonstruck on Second,American,14.94,Weekend,5,27,20,Rated,47,Less than 60 mins
1476762,367111,Blue Ribbon Sushi Bar & Grill,Japanese,16.54,Weekend,Not given,27,17,Not rated,44,Less than 60 mins
1477925,347181,RedFarm Hudson,Chinese,11.64,Weekend,Not given,34,18,Not rated,52,Less than 60 mins
1478145,42461,Melt Shop,American,11.69,Weekday,4,21,27,Rated,48,Less than 60 mins
1477042,209179,RedFarm Broadway,Chinese,6.74,Weekend,Not given,31,27,Not rated,58,Less than 60 mins
1476834,176622,Cafe Mogador,Middle Eastern,9.22,Weekend,Not given,23,15,Not rated,38,Less than 60 mins
1477446,88333,The Meatball Shop,American,5.77,Weekend,Not given,33,27,Not rated,60,Less than 60 mins
1477727,333311,Blue Ribbon Sushi Izakaya,Japanese,21.93,Weekend,Not given,35,26,Not rated,61,More than 60 mins
1476812,83287,Shake Shack,American,9.02,Weekday,4,23,27,Rated,50,Less than 60 mins
1477948,141550,Serafina Fabulous Pizza,Italian,22.8,Weekday,4,28,31,Rated,59,Less than 60 mins
1477739,63096,Rubirosa,Italian,12.51,Weekend,5,21,15,Rated,36,Less than 60 mins
1476801,104130,Ravagh Persian Grill,Middle Eastern,14.07,Weekday,5,34,33,Rated,67,More than 60 mins
1477530,64754,The Kati Roll Company,Indian,5.34,Weekend,4,27,18,Rated,45,Less than 60 mins
1478140,62730,Westville Hudson,American,29.1,Weekend,Not given,20,24,Not rated,44,Less than 60 mins
1477398,87357,Five Guys Burgers and Fries,American,6.4,Weekday,5,23,32,Rated,55,Less than 60 mins
1477575,367800,Cafe Mogador,Middle Eastern,14.12,Weekend,Not given,24,24,Not rated,48,Less than 60 mins
1477780,303409,TAO,Japanese,12.18,Weekend,Not given,23,24,Not rated,47,Less than 60 mins
1477726,268958,Osteria Morini,Italian,19.45,Weekend,Not given,26,29,Not rated,55,Less than 60 mins
1477703,121681,Momoya,Japanese,11.59,Weekend,5,20,21,Rated,41,Less than 60 mins
1476631,57263,Nobu Next Door,Japanese,9.22,Weekend,Not given,29,23,Not rated,52,Less than 60 mins
1476822,284256,Empanada Mama (closed),Mexican,12.13,Weekend,5,21,22,Rated,43,Less than 60 mins
1477869,125854,Shake Shack,American,15.76,Weekend,4,34,27,Rated,61,More than 60 mins
1478245,52832,Junoon,Indian,29.49,Weekend,5,23,17,Rated,40,Less than 60 mins
1477250,41409,Nobu Next Door,Japanese,19.35,Weekend,4,28,30,Rated,58,Less than 60 mins
1477591,97806,Shake Shack,American,31.43,Weekend,Not given,30,19,Not rated,49,Less than 60 mins
1477840,35309,Blue Ribbon Sushi,Japanese,19.4,Weekend,5,24,25,Rated,49,Less than 60 mins
1477613,186473,Blue Ribbon Sushi,Japanese,11.69,Weekend,Not given,28,29,Not rated,57,Less than 60 mins
1477129,52832,Han Dynasty,Chinese,19.3,Weekend,Not given,34,21,Not rated,55,Less than 60 mins
1476670,355970,The Meatball Shop,Italian,7.61,Weekend,3,20,26,Rated,46,Less than 60 mins
1478155,5693,The Meatball Shop,Italian,8.3,Weekday,Not given,29,32,Not rated,61,More than 60 mins
1477928,70709,RedFarm Hudson,Chinese,25.17,Weekend,Not given,21,17,Not rated,38,Less than 60 mins
1478233,264707,TAO,Japanese,12.08,Weekday,3,24,26,Rated,50,Less than 60 mins
1477622,84087,The Meatball Shop,Italian,12.71,Weekday,5,29,33,Rated,62,More than 60 mins
1478130,114410,The Meatball Shop,Italian,12.18,Weekend,Not given,20,16,Not rated,36,Less than 60 mins
1477698,60835,Parm,Italian,29.35,Weekend,5,29,17,Rated,46,Less than 60 mins
1478080,312853,Five Guys Burgers and Fries,American,25.27,Weekend,5,27,29,Rated,56,Less than 60 mins
1477533,236739,Xi'an Famous Foods,Chinese,8.54,Weekend,5,29,30,Rated,59,Less than 60 mins
1476729,396481,Han Dynasty,Chinese,29.15,Weekend,Not given,27,15,Not rated,42,Less than 60 mins
1477980,385150,Blue Ribbon Sushi,Japanese,17.85,Weekend,Not given,28,18,Not rated,46,Less than 60 mins
1478019,106006,Blue Ribbon Sushi Izakaya,Japanese,16.1,Weekend,3,20,28,Rated,48,Less than 60 mins
1477505,399832,The Kati Roll Company,Indian,14.07,Weekend,5,23,20,Rated,43,Less than 60 mins
1477204,376578,Shake Shack,American,15.57,Weekday,4,34,25,Rated,59,Less than 60 mins
1477988,82041,Parm,Italian,16.44,Weekend,4,23,22,Rated,45,Less than 60 mins
1478345,365871,Cafe de La Esquina,Mexican,16.06,Weekend,5,27,21,Rated,48,Less than 60 mins
1478413,318689,Olive Garden,Italian,6.74,Weekend,5,23,19,Rated,42,Less than 60 mins
1476639,399172,Blue Ribbon Fried Chicken,American,14.07,Weekday,Not given,20,31,Not rated,51,Less than 60 mins
1477985,325272,Cho Dang Gol,Korean,12.13,Weekend,4,29,16,Rated,45,Less than 60 mins
1477198,86449,The Meatball Shop,Italian,8.54,Weekend,3,31,15,Rated,46,Less than 60 mins
1476973,101746,Cafeteria,American,11.59,Weekend,Not given,24,19,Not rated,43,Less than 60 mins
1477961,167738,Jack's Wife Freda,Mediterranean,31.43,Weekend,5,34,20,Rated,54,Less than 60 mins
1477092,144851,Benihana,Japanese,16.11,Weekend,Not given,25,29,Not rated,54,Less than 60 mins
1477866,44706,Blue Ribbon Sushi,Japanese,9.41,Weekend,5,24,18,Rated,42,Less than 60 mins
1478041,96456,67 Burger,American,29.05,Weekday,5,20,28,Rated,48,Less than 60 mins
1477860,209179,RedFarm Broadway,Chinese,5.87,Weekend,4,27,22,Rated,49,Less than 60 mins
1478232,77371,Blue Ribbon Sushi Bar & Grill,Japanese,12.18,Weekend,4,24,15,Rated,39,Less than 60 mins
1477023,99288,Boqueria,Spanish,12.13,Weekday,Not given,33,28,Not rated,61,More than 60 mins
1477455,38336,Rubirosa,Italian,16.2,Weekend,4,21,27,Rated,48,Less than 60 mins
1477709,110461,Blue Ribbon Sushi,Japanese,5.97,Weekend,3,31,30,Rated,61,More than 60 mins
1477263,291667,Shake Shack,American,12.23,Weekday,5,35,25,Rated,60,Less than 60 mins
1477242,63890,Blue Ribbon Sushi,Japanese,14.12,Weekday,5,35,33,Rated,68,More than 60 mins
1476788,310706,Parm,Italian,6.74,Weekday,5,25,30,Rated,55,Less than 60 mins
1477783,73895,RedFarm Broadway,Chinese,19.4,Weekend,5,24,25,Rated,49,Less than 60 mins
1478231,141732,Blue Ribbon Fried Chicken,American,12.13,Weekend,Not given,35,29,Not rated,64,More than 60 mins
1476798,110858,Burger Joint,American,14.16,Weekend,4,28,28,Rated,56,Less than 60 mins
1477432,345798,Yama Japanese Restaurant,Japanese,12.13,Weekend,Not given,26,26,Not rated,52,Less than 60 mins
1478044,354719,Jack's Wife Freda,Mediterranean,31.38,Weekend,Not given,28,18,Not rated,46,Less than 60 mins
1477789,185355,Sushi Samba,Japanese,22.85,Weekday,5,21,32,Rated,53,Less than 60 mins
1477736,361701,Westville Hudson,American,32.93,Weekend,5,30,20,Rated,50,Less than 60 mins
1478235,114234,The Meatball Shop,Italian,19.4,Weekend,Not given,20,16,Not rated,36,Less than 60 mins
1478156,41968,Shake Shack,American,8.1,Weekend,Not given,25,24,Not rated,49,Less than 60 mins
1478262,48851,Melt Shop,American,9.02,Weekday,Not given,29,24,Not rated,53,Less than 60 mins
1476554,368663,Shake Shack,American,9.12,Weekend,Not given,31,19,Not rated,50,Less than 60 mins
1476787,78887,TAO,Japanese,6.69,Weekday,4,26,25,Rated,51,Less than 60 mins
1476744,71743,Serafina Fabulous Pizza,Italian,16.88,Weekend,Not given,33,27,Not rated,60,Less than 60 mins
1476951,331143,Waverly Diner,American,16.3,Weekday,3,28,25,Rated,53,Less than 60 mins
1477429,252965,Five Guys Burgers and Fries,American,9.27,Weekend,4,23,25,Rated,48,Less than 60 mins
1476986,298794,TAO,Japanese,15.86,Weekend,4,22,17,Rated,39,Less than 60 mins
1477441,275689,Blue Ribbon Sushi,Japanese,12.23,Weekend,Not given,20,24,Not rated,44,Less than 60 mins
1477667,106478,Balthazar Boulangerie,French,12.13,Weekend,5,25,24,Rated,49,Less than 60 mins
1476583,62929,Bareburger,American,17.03,Weekend,5,35,21,Rated,56,Less than 60 mins
1478030,131093,Bareburger,American,13.77,Weekend,3,33,29,Rated,62,More than 60 mins
1478373,40808,V-Nam Cafe,Vietnamese,6.01,Weekday,3,20,31,Rated,51,Less than 60 mins
1477634,387227,Blue Ribbon Sushi Bar & Grill,Japanese,29.25,Weekday,Not given,25,29,Not rated,54,Less than 60 mins
1476591,128224,Blue Ribbon Sushi,Japanese,16.1,Weekend,3,26,17,Rated,43,Less than 60 mins
1476704,325285,RedFarm Hudson,Chinese,5.73,Weekday,Not given,25,25,Not rated,50,Less than 60 mins
1478216,142619,Shake Shack,American,6.07,Weekend,4,28,19,Rated,47,Less than 60 mins
1478066,156218,RedFarm Hudson,Chinese,15.23,Weekend,5,31,16,Rated,47,Less than 60 mins
1477626,122802,Parm,Italian,9.17,Weekend,Not given,25,17,Not rated,42,Less than 60 mins
1476861,94700,Tamarind TriBeCa,Indian,29.15,Weekend,3,35,22,Rated,57,Less than 60 mins
1476899,335155,Shake Shack,American,29.05,Weekend,4,33,16,Rated,49,Less than 60 mins
1478248,113926,Han Dynasty,Chinese,33.03,Weekday,5,35,32,Rated,67,More than 60 mins
1477827,65009,Blue Ribbon Sushi Izakaya,Japanese,8.83,Weekday,5,34,27,Rated,61,More than 60 mins
1477227,373689,Bareburger,American,6.74,Weekend,Not given,26,29,Not rated,55,Less than 60 mins
1478034,77786,Sushi of Gari Tribeca,Japanese,17.03,Weekend,Not given,23,22,Not rated,45,Less than 60 mins
1478181,97079,Benihana,Japanese,25.22,Weekday,4,27,27,Rated,54,Less than 60 mins
1477489,14869,Tres Carnes,Mexican,9.17,Weekend,4,25,30,Rated,55,Less than 60 mins
1476804,113477,Schnipper's Quality Kitchen,American,12.18,Weekend,Not given,31,22,Not rated,53,Less than 60 mins
1478004,54540,Parm,Italian,12.18,Weekend,Not given,29,16,Not rated,45,Less than 60 mins
1477650,284835,Shake Shack,American,15.57,Weekend,5,32,17,Rated,49,Less than 60 mins
1478069,130521,Lucky's Famous Burgers,American,12.13,Weekday,5,21,30,Rated,51,Less than 60 mins
1477175,47235,Blue Ribbon Fried Chicken,American,14.6,Weekend,3,27,27,Rated,54,Less than 60 mins
1477943,294478,Sushi of Gari 46,Japanese,11.84,Weekend,Not given,27,24,Not rated,51,Less than 60 mins
1477467,164005,Sushi of Gari,Japanese,14.07,Weekend,Not given,35,26,Not rated,61,More than 60 mins
1477474,357761,Go! Go! Curry!,Japanese,33.03,Weekend,Not given,22,15,Not rated,37,Less than 60 mins
1477996,82041,Shake Shack,American,8.1,Weekend,5,26,27,Rated,53,Less than 60 mins
1477782,275689,Dirty Bird to Go,American,12.18,Weekday,Not given,20,24,Not rated,44,Less than 60 mins
1477527,120353,Parm,Italian,5.72,Weekend,4,26,27,Rated,53,Less than 60 mins
1476837,147468,Nha Trang One,Vietnamese,15.67,Weekday,3,23,24,Rated,47,Less than 60 mins
1477686,105837,Nobu Next Door,Japanese,12.18,Weekend,4,29,20,Rated,49,Less than 60 mins
1476795,103970,Shake Shack,American,16.2,Weekend,Not given,20,21,Not rated,41,Less than 60 mins
1477599,60270,Market Table,American,6.79,Weekend,Not given,21,17,Not rated,38,Less than 60 mins
1477564,378820,Sushi Samba,Japanese,12.61,Weekend,5,29,29,Rated,58,Less than 60 mins
1476733,264707,TAO,Japanese,32.93,Weekend,Not given,34,16,Not rated,50,Less than 60 mins
1477753,65306,Sushi of Gari Tribeca,Japanese,14.79,Weekend,Not given,32,24,Not rated,56,Less than 60 mins
1476825,143866,Otto Enoteca Pizzeria,Italian,24.2,Weekend,Not given,34,15,Not rated,49,Less than 60 mins
1478010,49987,Parm,Italian,6.69,Weekend,5,24,28,Rated,52,Less than 60 mins
1477113,6987,Hill Country Fried Chicken,Southern,12.23,Weekday,4,20,29,Rated,49,Less than 60 mins
1476549,75169,Tamarind TriBeCa,Indian,6.74,Weekend,5,25,26,Rated,51,Less than 60 mins
1476676,186473,Blue Ribbon Sushi,Japanese,16.06,Weekday,Not given,34,33,Not rated,67,More than 60 mins
1477595,370337,Blue Ribbon Fried Chicken,American,12.23,Weekend,Not given,30,20,Not rated,50,Less than 60 mins
1477618,184325,Asuka Sushi,Japanese,22.8,Weekend,Not given,30,28,Not rated,58,Less than 60 mins
1477911,65306,Sushi of Gari Tribeca,Japanese,12.18,Weekend,5,35,19,Rated,54,Less than 60 mins
1476630,182252,Five Leaves,American,9.17,Weekend,4,34,23,Rated,57,Less than 60 mins
1477546,67162,Shake Shack,American,14.07,Weekday,4,24,28,Rated,52,Less than 60 mins
1477320,397261,Blue Ribbon Fried Chicken,American,14.84,Weekend,5,21,25,Rated,46,Less than 60 mins
1477084,283051,Shake Shack,American,6.69,Weekday,5,26,32,Rated,58,Less than 60 mins
1476726,41907,Hatsuhana,Japanese,14.07,Weekend,Not given,26,17,Not rated,43,Less than 60 mins
1478427,86806,Pylos,Mediterranean,14.12,Weekday,4,26,24,Rated,50,Less than 60 mins
1476743,183520,Blue Ribbon Sushi,Japanese,6.69,Weekend,Not given,35,26,Not rated,61,More than 60 mins
1478238,59314,Shake Shack,American,13.58,Weekend,Not given,25,24,Not rated,49,Less than 60 mins
1476695,68300,Blue Ribbon Fried Chicken,American,33.18,Weekend,Not given,26,20,Not rated,46,Less than 60 mins
1476573,370405,Haveli Indian Restaurant,Indian,29.1,Weekday,3,23,24,Rated,47,Less than 60 mins
1478323,354948,Westville Hudson,American,24.25,Weekend,Not given,25,21,Not rated,46,Less than 60 mins
1477735,302769,Blue Ribbon Fried Chicken,American,29.05,Weekend,5,29,20,Rated,49,Less than 60 mins
1477674,334372,Rubirosa,Italian,6.55,Weekend,Not given,23,15,Not rated,38,Less than 60 mins
1478006,42781,Blue Ribbon Sushi,Japanese,24.3,Weekday,Not given,21,26,Not rated,47,Less than 60 mins
1478033,67748,Rubirosa,Italian,19.4,Weekend,4,34,16,Rated,50,Less than 60 mins
1478186,302923,Shake Shack,American,20.52,Weekend,3,31,15,Rated,46,Less than 60 mins
1477776,115213,Tamarind TriBeCa,Indian,29.39,Weekend,5,30,25,Rated,55,Less than 60 mins
1478312,398952,Han Dynasty,Chinese,13.78,Weekend,5,27,20,Rated,47,Less than 60 mins
1477757,60688,Shake Shack,American,14.12,Weekend,Not given,29,30,Not rated,59,Less than 60 mins
1477291,198194,The Kati Roll Company,Indian,19.4,Weekday,5,24,30,Rated,54,Less than 60 mins
1478168,78879,Blue Ribbon Fried Chicken,American,19.4,Weekend,4,33,21,Rated,54,Less than 60 mins
1477269,255697,Sushi Samba,Japanese,6.84,Weekend,5,27,20,Rated,47,Less than 60 mins
1477896,42052,Pepe Rosso To Go,Italian,22.8,Weekend,5,35,24,Rated,59,Less than 60 mins
1477507,146588,Shake Shack,American,19.4,Weekend,5,33,27,Rated,60,Less than 60 mins
1478271,347181,RedFarm Hudson,Chinese,14.12,Weekend,5,21,24,Rated,45,Less than 60 mins
1477853,115213,Junoon,Indian,28.62,Weekday,5,21,32,Rated,53,Less than 60 mins
1477001,318451,Blue Ribbon Sushi,Japanese,29.25,Weekend,Not given,22,27,Not rated,49,Less than 60 mins
1476948,86421,Vanessa's Dumpling House,Chinese,9.65,Weekend,5,20,22,Rated,42,Less than 60 mins
1478347,251817,Blue Ribbon Fried Chicken,American,15.71,Weekend,3,27,25,Rated,52,Less than 60 mins
1478098,132906,Sushi of Gari 46,Japanese,12.13,Weekday,Not given,20,33,Not rated,53,Less than 60 mins
1477457,92806,Shake Shack,American,15.18,Weekday,5,30,33,Rated,63,More than 60 mins
1477393,79849,Parm,Italian,22.36,Weekend,4,21,30,Rated,51,Less than 60 mins
1476956,55220,Saravanaa Bhavan,Indian,12.13,Weekday,Not given,32,26,Not rated,58,Less than 60 mins
1477653,142619,Shake Shack,American,12.13,Weekend,5,26,26,Rated,52,Less than 60 mins
1477261,76938,Sushi of Gari,Japanese,31.43,Weekend,Not given,21,27,Not rated,48,Less than 60 mins
1478127,78879,Blue Ribbon Fried Chicken,American,20.18,Weekend,3,22,20,Rated,42,Less than 60 mins
1476556,301380,ilili Restaurant,Middle Eastern,16.3,Weekend,4,27,16,Rated,43,Less than 60 mins
1477280,377274,RedFarm Broadway,Chinese,14.07,Weekend,3,34,17,Rated,51,Less than 60 mins
1477968,350083,Sushi of Gari,Japanese,6.69,Weekend,4,22,16,Rated,38,Less than 60 mins
1476784,105385,Han Dynasty,Chinese,24.2,Weekend,5,23,15,Rated,38,Less than 60 mins
1478255,382076,Shake Shack,American,6.69,Weekday,Not given,20,29,Not rated,49,Less than 60 mins
1478224,74048,ilili Restaurant,Middle Eastern,9.56,Weekend,Not given,27,27,Not rated,54,Less than 60 mins
1476672,105385,Han Dynasty,Chinese,8.54,Weekend,4,31,15,Rated,46,Less than 60 mins
1478240,44367,Rubirosa,Italian,24.2,Weekend,4,34,16,Rated,50,Less than 60 mins
1477864,81166,Dos Caminos,Mexican,8.1,Weekday,Not given,23,26,Not rated,49,Less than 60 mins
1476869,241356,Blue Ribbon Fried Chicken,American,19.35,Weekday,Not given,35,24,Not rated,59,Less than 60 mins
1476886,320088,Cafe Mogador,Middle Eastern,13.68,Weekend,4,29,18,Rated,47,Less than 60 mins
1478101,105068,TAO,Japanese,13.97,Weekend,5,28,25,Rated,53,Less than 60 mins
1476712,385150,Blue Ribbon Sushi,Japanese,9.75,Weekday,5,27,27,Rated,54,Less than 60 mins
1477083,308517,Tamarind TriBeCa,Indian,6.74,Weekend,4,20,17,Rated,37,Less than 60 mins
1478164,138024,Cho Dang Gol,Korean,11.84,Weekend,5,25,16,Rated,41,Less than 60 mins
1477390,199049,Five Guys Burgers and Fries,American,16.05,Weekend,4,29,18,Rated,47,Less than 60 mins
1478273,65009,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,Not given,21,23,Not rated,44,Less than 60 mins
1476900,240014,Sarabeth's,American,32.93,Weekday,4,33,33,Rated,66,More than 60 mins
1477060,94152,Empanada Mama (closed),Mexican,14.21,Weekend,Not given,27,25,Not rated,52,Less than 60 mins
1477697,362685,Momoya,Japanese,29.1,Weekday,4,21,29,Rated,50,Less than 60 mins
1477833,27609,Shake Shack,American,15.57,Weekday,Not given,28,30,Not rated,58,Less than 60 mins
1477295,140530,Sushi of Gari 46,Japanese,12.13,Weekend,Not given,25,29,Not rated,54,Less than 60 mins
1476655,91817,Blue Ribbon Fried Chicken,American,29.15,Weekend,4,31,17,Rated,48,Less than 60 mins
1477585,350410,Burger Joint,American,11.98,Weekend,Not given,20,17,Not rated,37,Less than 60 mins
1478175,349676,Sarabeth's,American,29.3,Weekend,5,23,17,Rated,40,Less than 60 mins
1477982,39421,Go! Go! Curry!,Japanese,14.02,Weekday,4,22,27,Rated,49,Less than 60 mins
1476697,46219,The Meatball Shop,American,32.93,Weekend,3,35,16,Rated,51,Less than 60 mins
1477053,398489,Five Guys Burgers and Fries,American,14.07,Weekday,Not given,24,26,Not rated,50,Less than 60 mins
1477152,92364,Sushi of Gari 46,Japanese,25.17,Weekend,Not given,29,27,Not rated,56,Less than 60 mins
1478308,358158,Galli Restaurant,Italian,16.06,Weekend,5,22,16,Rated,38,Less than 60 mins
1478028,44594,Shake Shack,American,24.25,Weekend,5,31,28,Rated,59,Less than 60 mins
1477555,361497,V-Nam Cafe,Vietnamese,12.13,Weekend,4,20,26,Rated,46,Less than 60 mins
1478137,209418,Izakaya Ten,Japanese,13.05,Weekend,3,34,23,Rated,57,Less than 60 mins
1477803,165110,Room Service,Thai,12.23,Weekend,Not given,35,16,Not rated,51,Less than 60 mins
1476771,365225,P.J. Clarke's,American,12.18,Weekday,5,30,24,Rated,54,Less than 60 mins
1478362,134152,The Meatball Shop,Italian,29.1,Weekday,5,22,33,Rated,55,Less than 60 mins
1476722,328551,Kanoyama,Japanese,12.81,Weekend,5,23,24,Rated,47,Less than 60 mins
1477503,99621,Westville Hudson,American,24.3,Weekend,Not given,32,15,Not rated,47,Less than 60 mins
1478126,113972,Parm,Italian,14.79,Weekend,Not given,33,29,Not rated,62,More than 60 mins
1478076,96800,Sarabeth's East,American,29.3,Weekend,Not given,27,20,Not rated,47,Less than 60 mins
1477350,59095,Blue Ribbon Fried Chicken,American,8.93,Weekday,5,34,30,Rated,64,More than 60 mins
1478111,366954,Blue Ribbon Sushi,Japanese,12.23,Weekend,4,29,22,Rated,51,Less than 60 mins
1477976,69348,RedFarm Broadway,Chinese,16.1,Weekend,5,21,27,Rated,48,Less than 60 mins
1477439,113926,Five Guys Burgers and Fries,American,12.08,Weekday,Not given,28,27,Not rated,55,Less than 60 mins
1477469,96943,Cafe Mogador,Middle Eastern,24.25,Weekend,Not given,26,22,Not rated,48,Less than 60 mins
1478314,338599,Yama Japanese Restaurant,Japanese,12.18,Weekday,Not given,30,25,Not rated,55,Less than 60 mins
1476641,57943,brgr,American,14.07,Weekend,Not given,26,24,Not rated,50,Less than 60 mins
1478194,67937,Shake Shack,American,15.52,Weekend,5,22,17,Rated,39,Less than 60 mins
1477293,316402,The Meatball Shop,American,12.13,Weekend,Not given,23,23,Not rated,46,Less than 60 mins
1477884,348096,Parm,Italian,29.44,Weekend,4,33,24,Rated,57,Less than 60 mins
1477351,150577,Sushi of Gari Tribeca,Japanese,8.63,Weekend,5,33,17,Rated,50,Less than 60 mins
1476907,87006,Nobu Next Door,Japanese,5.67,Weekday,5,33,25,Rated,58,Less than 60 mins
1477817,335897,Sushi of Gari 46,Japanese,12.18,Weekday,4,24,27,Rated,51,Less than 60 mins
1477408,125542,Hampton Chutney Co.,Thai,12.37,Weekend,4,21,20,Rated,41,Less than 60 mins
1477953,39334,The Meatball Shop,American,19.35,Weekend,4,31,25,Rated,56,Less than 60 mins
1477924,288808,The Meatball Shop,Italian,32.98,Weekday,5,26,27,Rated,53,Less than 60 mins
1477995,140477,Momoya,Japanese,8.1,Weekend,Not given,32,27,Not rated,59,Less than 60 mins
1476709,105837,Nobu Next Door,Japanese,11.11,Weekend,Not given,25,30,Not rated,55,Less than 60 mins
1478188,99288,The Meatball Shop,American,12.56,Weekend,Not given,28,22,Not rated,50,Less than 60 mins
1477153,120353,Parm,Italian,25.27,Weekday,Not given,27,27,Not rated,54,Less than 60 mins
1477802,85091,The Meatball Shop,Italian,12.13,Weekend,4,21,25,Rated,46,Less than 60 mins
1477715,217363,Jack's Wife Freda,Mediterranean,9.41,Weekend,5,28,15,Rated,43,Less than 60 mins
1478263,201535,Blue Ribbon Fried Chicken,American,9.51,Weekday,Not given,30,29,Not rated,59,Less than 60 mins
1477669,260844,Byblos Restaurant,Middle Eastern,25.27,Weekend,3,33,16,Rated,49,Less than 60 mins
1478187,111411,Blue Ribbon Sushi,Japanese,12.56,Weekend,Not given,32,20,Not rated,52,Less than 60 mins
1476559,47440,Bareburger,American,15.57,Weekday,4,24,28,Rated,52,Less than 60 mins
1477464,320187,TAO,Japanese,19.35,Weekend,Not given,34,22,Not rated,56,Less than 60 mins
1477143,165695,The Smile,American,29.1,Weekend,Not given,22,16,Not rated,38,Less than 60 mins
1476683,263075,Burger Joint,American,12.23,Weekday,Not given,21,27,Not rated,48,Less than 60 mins
1477358,83287,Boqueria,Spanish,14.5,Weekend,Not given,35,29,Not rated,64,More than 60 mins
1478149,303548,Shake Shack,American,25.22,Weekend,3,27,25,Rated,52,Less than 60 mins
1477761,123977,Blue Ribbon Sushi,Japanese,24.35,Weekend,5,33,22,Rated,55,Less than 60 mins
1478311,326505,Blue Ribbon Fried Chicken,American,21.29,Weekend,5,28,29,Rated,57,Less than 60 mins
1477956,177078,Lantern Thai Kitchen,Thai,9.46,Weekend,5,29,19,Rated,48,Less than 60 mins
1476925,354719,The Meatball Shop,Italian,14.02,Weekday,5,32,32,Rated,64,More than 60 mins
1476950,270444,P.J. Clarke's,American,15.96,Weekend,Not given,27,18,Not rated,45,Less than 60 mins
1477363,51675,Blue Ribbon Sushi,Japanese,19.4,Weekday,Not given,24,24,Not rated,48,Less than 60 mins
1476832,385191,Donburi-ya,Japanese,12.37,Weekend,5,24,17,Rated,41,Less than 60 mins
1476681,68258,Parm,Italian,12.13,Weekday,4,23,31,Rated,54,Less than 60 mins
1478100,62667,Balthazar Boulangerie,French,21.93,Weekend,Not given,31,20,Not rated,51,Less than 60 mins
1478218,209418,Izakaya Ten,Japanese,6.02,Weekend,Not given,24,19,Not rated,43,Less than 60 mins
1477655,96666,Empanada Mama (closed),Mexican,19.35,Weekend,5,29,22,Rated,51,Less than 60 mins
1477553,52037,L'Express,French,22.02,Weekday,Not given,21,27,Not rated,48,Less than 60 mins
1477957,285937,TAO,Japanese,8.0,Weekday,4,28,24,Rated,52,Less than 60 mins
1476692,175327,Nobu Next Door,Japanese,29.1,Weekday,3,35,27,Rated,62,More than 60 mins
1478172,125123,Sushi Samba,Japanese,12.95,Weekend,Not given,21,21,Not rated,42,Less than 60 mins
1476836,68551,Blue Ribbon Sushi Bar & Grill,Japanese,16.1,Weekend,Not given,27,27,Not rated,54,Less than 60 mins
1477009,396815,Blue Ribbon Fried Chicken,American,5.73,Weekend,Not given,34,16,Not rated,50,Less than 60 mins
1477510,231061,Han Dynasty,Chinese,8.1,Weekend,5,23,26,Rated,49,Less than 60 mins
1477954,130237,Tamarind TriBeCa,Indian,16.98,Weekend,5,22,17,Rated,39,Less than 60 mins
1476609,48677,Shake Shack,American,8.34,Weekend,Not given,23,28,Not rated,51,Less than 60 mins
1476785,78939,Blue Ribbon Sushi,Japanese,24.25,Weekday,Not given,29,25,Not rated,54,Less than 60 mins
1477182,383826,Song Thai Restaurant & Bar,Thai,29.2,Weekend,5,21,28,Rated,49,Less than 60 mins
